Date,Adj Close,SMA 20,SMA 50,SMA 150
2020-04-24,7550.900879,7072.078466800001,6747.80930664,8004.982819820001
2020-04-25,7569.936035,7111.018798800001,6716.75710938,8001.688583979999
2020-04-26,7679.867188,7131.423095699999,6692.155371099999,7997.10921875
2020-04-27,7795.601074,7162.382421849999,6685.90506836,7993.154855955
2020-04-28,7807.058594,7186.0304199,6683.57334962,7990.5813647449995
2020-04-29,8801.038086,7260.977856449999,6701.3995215,7992.903776855001
2020-04-30,8658.553711,7350.6308837999995,6716.3419922,7994.591516115
2020-05-01,8864.766602,7450.9150635,6794.221562520001,7997.041916509999
2020-05-02,8988.59668,7551.790307650001,6862.7193555,8000.958054205
2020-05-03,8897.46875,7654.411865250001,6936.66140628,8005.2077636799995
2020-05-04,8912.654297,7757.923193400001,7007.0681934,8009.2514795
2020-05-05,9003.070313,7875.9712159,7086.84000006,8014.400793465001
2020-05-06,9268.761719,7983.5690919,7167.70264654,8020.801799325
2020-05-07,9951.518555,8125.304809700001,7261.9642481,8029.449001475001
2020-05-08,9842.666016,8254.55485855,7334.993711,8037.443728040001
2020-05-09,9593.896484,8374.7784425,7402.896074280001,8045.022194835001
2020-05-10,8756.430664,8468.502050899999,7454.323359440001,8051.23098878
2020-05-11,8601.795898,8554.5756837,7509.75417974,8056.77252442
2020-05-12,8804.477539,8638.939184649998,7557.5174317,8057.49141114
2020-05-13,9269.987305,8730.95231945,7608.22110358,8057.616484385
2020-05-14,9733.72168,8840.093359499999,7669.27427742,8058.526518565
2020-05-15,9328.197266,8928.00642105,7721.50941414,8058.886762705
2020-05-16,9377.013672,9012.86374525,7779.65372078,8058.633393565
2020-05-17,9670.739258,9106.620654449998,7848.224628979999,8060.95845704
2020-05-18,9726.575195,9202.5964845,7924.3152735,8063.59340821
2020-05-19,9729.038086,9248.996484500001,7990.299199280001,8065.933076179999
2020-05-20,9522.981445,9292.217871199999,8051.985937560001,8066.924394539999
2020-05-21,9081.761719,9303.06762705,8101.4856446,8066.156430675001
2020-05-22,9182.577148,9312.76665045,8149.26469732,8065.006254890001
2020-05-23,9209.287109,9328.357568399999,8198.78269536,8064.340053715
2020-05-24,8790.368164,9322.243261749998,8237.239511759999,8061.487495119999
2020-05-25,8906.93457,9317.436474600001,8279.55561526,8059.6843603550005
2020-05-26,8835.052734,9295.75102535,8310.82104494,8059.83521973
2020-05-27,9181.017578,9257.2259765,8350.91310548,8061.672397465
2020-05-28,9525.750977,9241.38022455,8394.74615236,8064.023520515
2020-05-29,9439.124023,9233.6416015,8437.486845720001,8067.4302002
2020-05-30,9700.414063,9280.84077145,8494.1852637,8071.853959969999
2020-05-31,9461.058594,9323.80390625,8546.22477542,8075.117939465001
2020-06-01,10167.268555,9391.94345705,8610.14831058,8082.413808604999
2020-06-02,9529.803711,9404.93427735,8663.84363284,8087.602866220001
2020-06-03,9656.717773,9401.084082,8720.12943362,8093.132651375
2020-06-04,9800.636719,9424.70605465,8783.29997074,8099.24595704
2020-06-05,9665.533203,9439.132031199999,8834.27455082,8106.02719239
2020-06-06,9653.679688,9438.2790527,8885.0120606,8113.26486329
2020-06-07,9758.852539,9439.892919900001,8935.0358106,8121.922785655001
2020-06-08,9771.489258,9442.0154785,8986.67709966,8132.566481945
2020-06-09,9795.700195,9455.651416,9044.951933639999,8145.062094735
2020-06-10,9870.094727,9495.0680664,9104.74736334,8157.423583995001
2020-06-11,9321.78125,9502.0282715,9148.838837939998,8168.7929052849995
2020-06-12,9480.84375,9515.606103549999,9189.86122076,8180.466455090001
2020-06-13,9475.277344,9549.85156255,9228.348750059999,8191.750986339999
2020-06-14,9386.788086,9573.84423835,9264.68579108,8201.0266089
2020-06-15,9450.702148,9604.62670905,9300.10249028,8210.964589855
2020-06-16,9538.024414,9622.47705085,9334.95095708,8219.848493664998
2020-06-17,9480.254883,9620.20224615,9368.41488286,8229.401618665
2020-06-18,9411.84082,9618.838086,9380.63093754,8239.339360365
2020-06-19,9288.018555,9598.2183106,9393.22023442,8249.169511735001
2020-06-20,9332.34082,9591.7824219,9402.57171878,8259.230488295001
2020-06-21,9303.629883,9548.6004883,9408.87238284,8269.488464369999
2020-06-22,9648.717773,9554.5461914,9423.8973633,8280.49051515
2020-06-23,9629.658203,9553.193212900002,9438.23744142,8290.903823255001
2020-06-24,9313.610352,9528.84189455,9444.4482422,8299.69068605
2020-06-25,9264.813477,9508.80590825,9444.36927736,8308.193027360001
2020-06-26,9162.917969,9484.2678223,9428.59726564,8317.003120135
2020-06-27,9045.390625,9448.5947266,9412.65175782,8325.839475114999
2020-06-28,9143.582031,9417.19936525,9403.64546876,8335.47024904
2020-06-29,9190.854492,9386.957080099999,9412.333945319999,8345.208850115
2020-06-30,9137.993164,9350.352001950001,9423.05789064,8354.550393085
2020-07-01,9228.325195,9345.6791992,9431.53484376,8365.06864992
2020-07-02,9123.410156,9327.8075195,9428.60330078,8374.924191909999
2020-07-03,9087.303711,9308.40883785,9415.6749414,8385.69830812
2020-07-04,9132.488281,9295.6938476,9411.7607617,8398.15817384
2020-07-05,9073.942383,9276.85585935,9405.69933592,8407.143872085
2020-07-06,9375.474609,9268.7283691,9399.794042939999,8418.007023940001
2020-07-07,9252.277344,9257.32949215,9390.30808592,8428.174328629999
2020-07-08,9428.333008,9258.15410155,9384.29398436,8439.360200215
2020-07-09,9277.967773,9257.651562449999,9379.39371092,8448.192094745
2020-07-10,9278.807617,9254.9749023,9383.33462888,8457.80799074
2020-07-11,9240.34668,9251.810742149999,9384.490019519999,8467.397063005
2020-07-12,9276.5,9233.199853499998,9385.83427734,8477.403784195001
2020-07-13,9243.614258,9213.89765625,9394.89919922,8487.4270215
2020-07-14,9243.213867,9210.377832,9401.62478516,8497.19264894
2020-07-15,9192.836914,9206.779003849999,9408.78046876,8506.56688234
2020-07-16,9132.227539,9205.244482349999,9407.804667979999,8515.114755875
2020-07-17,9151.392578,9210.544579999998,9400.3175,8524.40674318
2020-07-18,9159.040039,9211.3174804,9394.71582032,8534.233947769999
2020-07-19,9185.817383,9211.065624949999,9384.423886719998,8544.162163105
2020-07-20,9164.231445,9212.377539,9378.48734374,8555.055969255001
2020-07-21,9374.887695,9219.705664000001,9362.639726540001,8565.205986345
2020-07-22,9525.363281,9239.803320250001,9362.55091794,8575.77951906
2020-07-23,9581.072266,9264.491748,9361.0380078,8586.628293475
2020-07-24,9536.892578,9284.71196285,9355.76312498,8595.466660175
2020-07-25,9677.113281,9314.870507750002,9355.99472654,8603.033764665
2020-07-26,9905.166992,9341.3551269,9361.02447262,8612.16028566
2020-07-27,10990.873047,9428.28491205,9385.66488278,8627.71929445
2020-07-28,10912.823242,9502.50942375,9408.49156246,8641.450639665
2020-07-29,11100.467773,9593.63442375,9434.586914020001,8656.765290540001
2020-07-30,11111.213867,9685.25473625,9459.40929682,8671.35888917
2020-07-31,11323.466797,9789.4107421,9499.443007760001,8687.255251475
2020-08-01,11759.592773,9913.56538075,9545.017988220001,8701.9143921
2020-08-02,11053.614258,10004.06538075,9576.5847265,8713.147409680001
2020-08-03,11246.348633,10104.22211905,9613.77593744,8725.76022218
2020-08-04,11205.892578,10204.87490225,9648.87974604,8737.144494639999
2020-08-05,11747.022461,10335.614648350002,9693.05970698,8751.165563975
2020-08-06,11779.773438,10467.033691350001,9739.050078080001,8766.53320558
2020-08-07,11601.472656,10589.1553222,9782.8427148,8781.25235597
2020-08-08,11754.045898,10717.56674795,9832.16326166,8796.293112805
2020-08-09,11675.739258,10843.1421386,9879.03123042,8811.26742921
2020-08-10,11878.111328,10968.30332025,9930.52085932,8828.625407725
2020-08-11,11410.525391,11062.56142575,9965.75701168,8843.45086183
2020-08-12,11584.93457,11162.754540949998,10004.86253902,8859.5362964
2020-08-13,11784.137695,11275.116796799999,10054.27308588,8875.472834485
2020-08-14,11768.871094,11379.70468745,10104.35423822,8889.768093275
2020-08-15,11865.698242,11477.73124995,10158.40984368,8902.303635265
2020-08-16,11892.803711,11522.82778315,10215.3581054,8915.184504405
2020-08-17,12254.402344,11589.90673825,10277.57451166,8928.911550305
2020-08-18,11991.233398,11634.4450195,10333.58208978,8942.11507081
2020-08-19,11758.283203,11666.7984863,10385.98789056,8953.942111825
2020-08-20,11878.37207,11694.54374995,10438.988828059999,8966.612146005
2020-08-21,11592.489258,11686.188574200001,10488.3704101,8978.106984875001
2020-08-22,11681.825195,11717.59912105,10540.26083978,8990.611296395
2020-08-23,11664.847656,11738.5240722,10590.908027279998,9000.868415535
2020-08-24,11774.595703,11766.95922845,10644.92109368,9011.09238526
2020-08-25,11366.134766,11747.9148437,10684.734296820001,9018.943342295
2020-08-26,11488.363281,11733.344335849999,10729.456015559997,9027.059562995
2020-08-27,11323.397461,11719.4405761,10767.35730462,9033.093181159998
2020-08-28,11542.5,11708.863281200001,10812.64794916,9041.52262452
2020-08-29,11506.865234,11700.41958,10857.209101499999,9048.01576905
2020-08-30,11711.505859,11692.08930655,10906.63228508,9054.943024905
2020-08-31,11680.820313,11705.60405265,10954.71869134,9062.275227055
2020-09-01,11970.478516,11724.881249950002,11009.255976499999,9070.56703858
2020-09-02,11414.03418,11706.3760742,11052.67238276,9078.190085455
2020-09-03,10245.296875,11630.19736325,11073.721581979999,9079.74440186
2020-09-04,10511.813477,11562.503125,11101.313300740001,9083.852756355
2020-09-05,10169.567383,11476.3413086,11121.676796840002,9083.9906128
2020-09-06,10280.351563,11377.63876955,11144.10302732,9087.225437019999
2020-09-07,10369.563477,11296.5552735,11167.7779492,9091.030876475
2020-09-08,10131.516602,11215.21694345,11187.123652339998,9093.256252455
2020-09-09,10242.347656,11133.41572275,11204.47285156,9096.152082530001
2020-09-10,10363.138672,11071.94819345,11221.228359380002,9098.345197765
2020-09-11,10400.915039,11007.90268565,11237.625214840002,9102.098898935
2020-09-12,10442.170898,10946.768847750001,11255.73078124,9107.601228035
2020-09-13,10323.755859,10874.226855550001,11268.663632799999,9115.117395025
2020-09-14,10680.837891,10839.9620118,11284.177050780003,9124.599113775
2020-09-15,10796.951172,10805.391406350001,11280.29861328,9135.221594245
2020-09-16,10974.905273,10787.966796949999,11281.540253899999,9147.098576665001
2020-09-17,10948.990234,10758.29130865,11278.51070312,9159.031257325
2020-09-18,10944.585938,10730.177343849999,11275.17814454,9169.405837405
2020-09-19,11094.34668,10699.3193849,11270.5957422,9180.93864014
2020-09-20,10938.271484,10662.19194345,11254.16931642,9191.85376709
2020-09-21,10462.259766,10586.78100595,11242.34222658,9198.771252445
2020-09-22,10538.459961,10543.002295,11228.184453139998,9205.85082276
2020-09-23,10225.864258,10542.030664150001,11208.58388674,9212.43037354
2020-09-24,10745.548828,10553.7174317,11188.55441408,9225.617536625
2020-09-25,10702.290039,10580.3535645,11167.0047461,9239.510764165001
2020-09-26,10754.4375,10604.05786135,11150.06404298,9253.734304205
2020-09-27,10774.426758,10624.3010254,11130.471660180001,9268.049287115
2020-09-28,10721.327148,10653.791552699999,11111.38341798,9296.801982425
2020-09-29,10848.830078,10684.115673799999,11090.79779298,9323.227597660001
2020-09-30,10787.618164,10705.3396484,11078.33964844,9351.163857425
2020-10-01,10623.330078,10716.46040035,11059.107558599999,9377.31893311
2020-10-02,10585.164063,10723.6100586,11035.12808596,9405.172353525
2020-10-03,10565.493164,10735.696923849999,11011.06052736,9431.87167237
2020-10-04,10684.428711,10735.87646485,10987.435136740001,9459.10162354
2020-10-05,10804.000977,10736.2289551,10965.65908206,9482.16566407
2020-10-06,10621.664063,10718.5668946,10933.00431644,9504.280092785
2020-10-07,10679.136719,10705.07421885,10906.762382859999,9526.75044435
2020-10-08,10923.62793,10704.02631845,10890.0692774,9552.217309585
2020-10-09,10923.62793,10695.49038095,10870.9743946,9574.753874529999
2020-10-10,11296.361328,10713.39487315,10865.051836,9597.561662615
2020-10-11,11384.181641,10759.4909669,10859.09896492,9621.07725588
2020-10-12,11384.181641,10801.7770509,10853.485644620001,9644.415961935
2020-10-13,11429.506836,10861.9591798,10846.583867279998,9669.214504415
2020-10-14,11429.506836,10896.1570802,10847.85130868,9695.151069355
2020-10-15,11495.349609,10935.8100587,10847.991035240002,9723.017602554999
2020-10-16,11322.123047,10964.19433605,10847.965546960002,9747.479008805
2020-10-17,11358.101563,10993.3780763,10844.277578220002,9772.076293965
2020-10-18,11483.359375,11031.47968765,10843.807461040002,9796.459209005
2020-10-19,11742.037109,11076.140039200001,10844.41808604,9821.20127199
2020-10-20,11916.334961,11132.57587905,10849.128379,9847.11601076
2020-10-21,12823.689453,11242.593847799999,10866.192597739999,9876.896821305
2020-10-22,12965.891602,11361.63022475,10897.229746180003,9907.77063234
2020-10-23,12931.539063,11479.9325197,10950.954589940002,9936.069421405
2020-10-24,13108.0625,11601.114209149999,11002.879570400002,9965.72766115
2020-10-25,13031.173828,11712.4728517,11060.111699300001,9994.213037125
2020-10-26,13075.248047,11835.1520509,11116.009628980002,10023.078830585
2020-10-27,13654.21875,11983.90615245,11181.702734440001,10057.022458514999
2020-10-28,13271.285156,12101.289013750002,11244.49810552,10089.083469255
2020-10-29,13437.882813,12227.0017579,11308.40880866,10121.417424335
2020-10-30,13546.522461,12339.50981455,11372.07648444,10154.92484865
2020-10-31,13780.995117,12459.350488349999,11439.678085999998,10189.617685565001
2020-11-01,13737.109375,12576.996875050001,11505.576855539999,10225.092683125002
2020-11-02,13550.489258,12683.04599615,11570.111523520001,10257.26110842
2020-11-03,13950.300781,12809.0856934,11635.500781319999,10291.428591330001
2020-11-04,14133.707031,12941.003564499999,11702.235898500001,10325.80880129
2020-11-05,15579.848633,13153.8898438,11794.3347657,10367.76092043
2020-11-06,15565.880859,13364.278808599998,11886.6725782,10411.180532245
2020-11-07,14833.753906,13531.79853515,11964.45593756,10450.947685565001
2020-11-08,15479.567383,13718.67504885,12052.16035162,10492.759484879998
2020-11-09,15332.31543,13889.4740723,12140.04123054,10532.272438985
2020-11-10,15290.902344,14012.83471685,12236.6140821,10570.972446310001
2020-11-11,15701.339844,14149.607128950001,12339.871679760001,10611.629465355
2020-11-12,16276.34375,14316.847363300001,12460.8812696,10654.611848165001
2020-11-13,16317.808594,14477.334668000001,12572.32646492,10697.222885765
2020-11-14,16068.138672,14629.1829102,12679.64343758,10738.528286154999
2020-11-15,15955.587891,14773.199902400002,12783.6664454,10774.301035179999
2020-11-16,16716.111328,14926.2945313,12902.5001368,10814.588823265
2020-11-17,17645.40625,15145.000586,13040.981718839997,10858.492021504999
2020-11-18,17804.005859,15363.306738300002,13180.085234459999,10902.5690674
2020-11-19,17817.089844,15576.83510745,13320.67466806,10947.167172869998
2020-11-20,18621.314453,15818.851074249998,13480.634355560001,10995.71047365
2020-11-21,18642.232422,16064.107226600001,13641.775722740002,11043.906284194998
2020-11-22,18370.001953,16305.08286135,13797.865898520002,11089.412485365
2020-11-23,18364.121094,16525.773877,13951.45974618,11131.47549806
2020-11-24,19107.464844,16774.46176765,14117.529023520001,11177.7994922
2020-11-25,18732.121094,16932.0753907,14279.73816414,11223.49061525
2020-11-26,17150.623047,17011.312500099997,14409.167890699999,11265.461577164999
2020-11-27,17108.402344,17125.044921999997,14532.86337898,11307.994609395
2020-11-28,17717.414063,17236.937255999997,14668.73910164,11352.559292015001
2020-11-29,18177.484375,17379.19570325,14806.361562580001,11397.096777365
2020-11-30,19625.835938,17595.942382949997,14971.19464852,11446.557348654998
2020-12-01,18802.998047,17751.0252931,15119.57097664,11493.931352560001
2020-12-02,19201.091797,17897.262695449997,15275.00267586,11543.051743184998
2020-12-03,19445.398438,18053.64218765,15435.3205079,11591.925039085001
2020-12-04,18699.765625,18185.2235353,15579.40882822,11636.790991235
2020-12-05,19154.230469,18345.1556642,15736.050976659997,11683.91695315
2020-12-06,19345.121094,18476.6061525,15895.791367279999,11733.027651395001
2020-12-07,19191.630859,18553.91738295,16049.95679696,11783.576997094999
2020-12-08,18321.144531,18579.77431655,16181.5389454,11829.26983401
2020-12-09,18553.916016,18616.61562515,16314.2905665,11875.992978545
2020-12-10,18264.992188,18598.7995119,16423.1166212,11923.366098665001
2020-12-11,18058.904297,18569.63310565,16524.976875099997,11969.125947300001
2020-12-12,18803.65625,18591.3158205,16642.419218839997,12018.96896488
2020-12-13,19142.382813,18630.22890645,16763.105625099997,12068.775791055
2020-12-14,19246.644531,18637.1878908,16887.41503916,12117.380258825
2020-12-15,19417.076172,18671.4356447,17014.25160166,12167.27001957
2020-12-16,21310.597656,18879.434375150002,17167.37917978,12225.320937535002
2020-12-17,22805.162109,19164.272363400003,17358.056718840002,12292.04145511
2020-12-18,23137.960938,19435.299707150003,17552.05828134,12356.894917025
2020-12-19,23869.832031,19719.917089950002,17758.52447274,12428.595058625
2020-12-20,23477.294922,19912.49003915,17952.45046884,12497.69794437
2020-12-21,22803.082031,20112.49423835,18133.769921960004,12562.71017093
2020-12-22,23783.029297,20341.59111335,18338.42072274,12633.2976514
2020-12-23,23241.345703,20531.3884766,18524.24162118,12701.235981475002
2020-12-24,23735.949219,20783.1976563,18716.28646494,12771.121464875001
2020-12-25,24664.791016,21058.725683650002,18897.985312599998,12845.587973665002
2020-12-26,26437.037109,21413.3214844,19115.4084376,12928.794658235001
2020-12-27,26272.294922,21767.35468755,19344.17925792,13010.80565921
2020-12-28,27084.808594,22205.5378907,19576.284082140002,13099.62079593
2020-12-29,27362.4375,22645.963964900002,19816.88652354,13189.02876468
2020-12-30,28840.953125,23174.76201175,20087.88753916,13285.857143584999
2020-12-31,29001.720703,23721.90283205,20353.895156339997,13383.93180667
2021-01-01,29374.152344,24250.42763675,20615.85132822,13483.54905765
2021-01-02,32127.267578,24899.671875000004,20932.0405079,13596.49527347
2021-01-03,32782.023438,25576.44082035,21266.31820322,13713.004116245
2021-01-04,31971.914063,26204.1827149,21586.64472666,13825.804482459998
2021-01-05,33992.429688,26838.2743165,21932.171093859997,13949.326538125
2021-01-06,36824.363281,27539.2343751,22315.75023448,14086.786650429998
2021-01-07,39371.042969,28350.888476649998,22747.090976679996,14237.123715860002
2021-01-08,40797.609375,29197.27734385,23206.701367300004,14392.86817387
2021-01-09,40254.546875,30036.139941499998,23639.36601574,14545.99261723
2021-01-10,38356.441406,30813.807910249998,24033.650195420003,14691.2067725
2021-01-11,35566.65625,31402.989257900004,24377.583281360003,14822.715986364998
2021-01-12,33922.960938,31937.07001965,24688.76007824,14946.51620121
2021-01-13,37316.359375,32616.090527450004,25052.93796886,15087.87104496
2021-01-14,39187.328125,33342.2173829,25462.042109479997,15238.089775429999
2021-01-15,36825.367188,33861.633886849995,25855.5369923,15376.26233891
2021-01-16,36178.140625,34356.92617199999,26236.931757920003,15511.463076215
2021-01-17,35791.277344,34792.2496095,26598.409023539996,15644.27783696
2021-01-18,36630.074219,35255.631445449995,26967.460820419998,15781.811157274999
2021-01-19,36069.804688,35617.0740236,27296.34019542,15916.723662159999
2021-01-20,35547.75,35944.375488449994,27631.235234480002,16048.799970754999
2021-01-21,30825.699219,36016.9528322,27863.72738292,16157.558754934998
2021-01-22,33005.761719,36060.877539249996,28134.934648540002,16275.710190485
2021-01-23,32067.642578,36025.158496250006,28402.2921876,16389.787016655
2021-01-24,32289.378906,36041.0317384,28664.995156340003,16504.092246145
2021-01-25,32366.392578,35959.7298829,28925.42058602,16619.53437017
2021-01-26,32569.849609,35747.0041993,29192.98496102,16735.98958013
2021-01-27,30432.546875,35300.0793946,29435.213007899998,16841.950581105
2021-01-28,31649.605469,34842.6791993,29697.12679696,16953.81610845
2021-01-29,34316.386719,34545.771191499996,30018.15468758,17079.179970755
2021-01-30,34269.523438,34341.425293099994,30342.367070399996,17204.31151861
2021-01-31,33114.359375,34218.81044935,30628.5811329,17323.919130914997
2021-02-01,33537.175781,34199.521191499996,30916.47699226,17445.943872125
2021-02-02,35510.289063,34109.21767589999,31241.749882900003,17577.738354549998
2021-02-03,37472.089844,34023.45576185,31602.85015634,17719.303603574997
2021-02-04,37492.257813,34056.8002931,31926.48335948,17860.835805725
