Date,Adj Close,SMA 10,SMA 25,SMA 100,WMA10,EMA10
2017-12-11,16936.80078125,14230.2701171875,11030.106796875,6663.088193359375,15292.602,14486.482
2017-12-12,17415.400390625,14864.3501953125,11418.363203125,6791.41259765625,15871.717,15019.013
2017-12-13,16408.19921875,15372.85009765625,11763.08517578125,6913.131489257812,16152.416,15271.592
2017-12-14,16564.0,15863.530078125,12104.18556640625,7035.00619140625,16368.989,15506.575
2017-12-15,17706.900390625,16442.55009765625,12484.43599609375,7166.103994140625,16704.147,15906.634
2017-12-16,19497.400390625,16963.14013671875,12941.48162109375,7315.07919921875,17259.575,16559.501
2017-12-17,19140.80078125,17087.25029296875,13376.97166015625,7464.19970703125,17655.513,17028.828
2017-12-18,19114.19921875,17341.73017578125,13819.988828125,7613.081098632812,18024.049,17407.987
2017-12-19,17776.69921875,17601.580078125,14200.9091796875,7749.61869140625,18103.134,17475.025
2017-12-20,16624.599609375,17718.5,14514.2563671875,7874.251987304688,17925.502,17320.402
2017-12-21,15802.900390625,17605.1099609375,14773.150390625,7990.972890625,17577.211,17044.493
2017-12-22,13831.7998046875,17246.74990234375,14933.6883984375,8090.464987792969,16891.154,16460.367
2017-12-23,14699.2001953125,17075.85,15119.3044140625,8205.907490234375,16427.964,16140.155
2017-12-24,13925.7998046875,16812.02998046875,15280.7919921875,8308.790288085938,15855.227,15737.545
2017-12-25,14026.599609375,16443.99990234375,15432.5119921875,8412.805883789062,15348.785,15426.464
2017-12-26,16099.7998046875,16104.23984375,15637.48,8537.975083007812,15286.203,15548.889
2017-12-27,15838.5,15774.009765625,15828.036015625,8655.708083496094,15237.887,15601.545
2017-12-28,14606.5,15323.23984375,15959.3680078125,8762.523383789063,15025.613,15420.628
2017-12-29,14656.2001953125,15011.18994140625,16079.3280078125,8870.025886230469,14904.333,15281.641
2017-12-30,12952.2001953125,14643.95,16120.7480078125,8963.237487792969,14529.971,14858.106
2017-12-31,14156.400390625,14479.3,16115.3440234375,9068.4944921875,14441.326,14730.523
2018-01-01,13657.2001953125,14461.8400390625,15945.6440625,9167.142495117187,14291.853,14535.374
2018-01-02,14982.099609375,14490.12998046875,15882.15203125,9280.13509033203,14386.445,14616.597
2018-01-03,15201.0,14617.65,15883.0640234375,9392.884389648438,14515.695,14722.852
2018-01-04,15599.2001953125,14774.91005859375,15888.816015625,9509.952890625,14694.158,14882.188
2018-01-05,17429.5,14907.880078125,15908.523984375,9642.24119140625,15176.811,15345.336
2018-01-06,17527.0,15076.730078125,15912.98796875,9775.763891601562,15653.015,15742.002
2018-01-07,16477.599609375,15263.8400390625,15915.763984375,9898.909189453125,15907.718,15875.747
2018-01-08,15170.099609375,15315.22998046875,15860.00796875,10007.2230859375,15890.674,15747.447
2018-01-09,14595.400390625,15479.55,15735.54796875,10109.1396875,15759.796,15537.984
2018-01-10,14973.2998046875,15561.23994140625,15554.5839453125,10214.779487304688,15667.751,15435.314
2018-01-11,13405.7998046875,15536.09990234375,15325.18390625,10305.662685546875,15275.853,15066.312
2018-01-12,13980.599609375,15435.94990234375,15119.839921875,10403.175083007813,14993.034,14868.91
2018-01-13,14360.2001953125,15351.869921875,14983.1799609375,10503.492983398437,14797.444,14776.417
2018-01-14,13772.0,15169.14990234375,14869.0759765625,10597.5048828125,14510.194,14593.796
2018-01-15,13819.7998046875,14808.1798828125,14789.751953125,10691.433979492187,14264.858,14453.069
2018-01-16,11490.5,14204.5298828125,14696.0999609375,10760.2341796875,13661.644,13914.42
2018-01-17,11188.599609375,13675.6298828125,14555.6759375,10824.399975585937,13113.293,13418.816
2018-01-18,11474.900390625,13306.1099609375,14457.6399609375,10891.329077148437,12713.16,13065.377
2018-01-19,11607.400390625,13007.3099609375,14360.8719921875,10959.13828125,12404.304,12800.29
2018-01-20,12899.2001953125,12799.9,14232.8480078125,11033.661181640626,12384.647,12818.274
2018-01-21,11600.099609375,12619.32998046875,14063.3119921875,11093.190078125,12166.502,12596.788
2018-01-22,10931.400390625,12314.41005859375,13916.3080078125,11144.186181640625,11859.606,12293.99
2018-01-23,10868.400390625,11965.230078125,13764.796015625,11196.088286132812,11596.695,12034.792
2018-01-24,11359.400390625,11723.9701171875,13701.0840234375,11252.426391601562,11486.544,11911.993
2018-01-25,11259.400390625,11467.93017578125,13585.2040234375,11308.965297851562,11402.077,11793.34
2018-01-26,11171.400390625,11436.02021484375,13485.77203125,11364.77240234375,11348.162,11680.26
2018-01-27,11440.7001953125,11461.2302734375,13344.1160546875,11422.094204101562,11349.013,11636.704
2018-01-28,11786.2998046875,11492.37021484375,13207.528046875,11479.842700195313,11408.117,11663.903
2018-01-29,11296.400390625,11461.27021484375,13035.4160546875,11532.490703125,11372.486,11597.084
2018-01-30,10106.2998046875,11181.98017578125,12742.488046875,11573.469501953125,11126.127,11326.033
2018-01-31,10221.099609375,11044.08017578125,12450.25203125,11616.377299804688,10951.422,11125.136
2018-02-01,9170.5400390625,10867.994140625,12157.9696484375,11652.816298828126,10610.778,10769.755
2018-02-02,8830.75,10664.2291015625,11904.3956640625,11683.61580078125,10240.37,10417.208
2018-02-03,9174.91015625,10445.780078125,11687.5760546875,11716.3166015625,9969.585,10191.336
2018-02-04,8277.009765625,10147.541015625,11419.724453125,11741.277700195313,9575.263,9843.277
2018-02-05,6955.27001953125,9725.927978515625,11161.70326171875,11753.299501953124,8994.85,9318.185
2018-02-06,7754.0,9357.257958984375,10912.63927734375,11769.301000976562,8636.318,9033.787
2018-02-07,7621.2998046875,8940.757958984375,10643.08326171875,11784.208701171876,8320.689,8776.971
2018-02-08,8265.58984375,8637.676904296875,10422.82685546875,11802.180600585938,8197.931,8683.993
2018-02-09,8736.98046875,8500.744970703125,10219.51408203125,11821.8773046875,8215.986,8693.627
2018-02-10,8621.900390625,8340.825048828125,10104.77009765625,11837.31130859375,8238.015,8680.586
2018-02-11,8129.97021484375,8236.76806640625,9982.424921875,11846.533413085937,8199.677,8580.474
2018-02-12,8926.5703125,8246.35009765625,9880.49171875,11861.999614257813,8325.096,8643.401
2018-02-13,8598.3095703125,8188.6900390625,9760.1280859375,11873.908608398437,8389.089,8635.202
2018-02-14,9494.6298828125,8310.45205078125,9623.9452734375,11898.627309570313,8626.532,8791.462
2018-02-15,10166.400390625,8631.565087890625,9566.5973046875,11928.847514648438,8963.977,9041.451
2018-02-16,10233.900390625,8879.555126953124,9538.6973046875,11956.589619140625,9255.311,9258.26
2018-02-17,11112.7001953125,9228.695166015625,9548.469296875,11996.2808203125,9661.337,9595.431
2018-02-18,10551.7998046875,9457.316162109375,9516.1652734375,12035.617416992187,9901.902,9769.316
2018-02-19,11225.2998046875,9706.148095703125,9514.80125,12084.2944140625,10223.353,10034.04
2018-02-20,11403.7001953125,9984.328076171874,9524.0932421875,12138.830717773437,10531.999,10283.069
2018-02-21,10690.400390625,10240.37109375,9494.08125,12180.139819335938,10660.376,10357.13
2018-02-22,10005.0,10348.2140625,9422.8292578125,12213.832319335937,10617.581,10293.106
2018-02-23,10301.099609375,10518.49306640625,9383.0172265625,12243.687915039063,10609.015,10294.559
2018-02-24,9813.0703125,10550.337109375,9371.288046875,12263.10171875,10480.756,10207.016
2018-02-25,9664.73046875,10500.1701171875,9349.03328125,12282.65912109375,10319.737,10108.419
2018-02-26,10366.7001953125,10513.45009765625,9396.8796875,12308.424624023437,10295.47,10155.379
2018-02-27,10725.599609375,10474.7400390625,9472.673671875,12335.315717773437,10334.042,10259.055
2018-02-28,10397.900390625,10459.35009765625,9521.59328125,12357.288325195312,10320.072,10284.3
2018-03-01,10951.0,10431.9201171875,9628.552890625,12386.085727539063,10409.462,10405.518
2018-03-02,11086.400390625,10400.19013671875,9793.79810546875,12414.414233398438,10528.459,10529.315
2018-03-03,11489.7001953125,10480.1201171875,9943.22611328125,12448.92353515625,10726.552,10703.93
2018-03-04,11512.599609375,10630.880078125,10098.87810546875,12481.512626953125,10914.275,10850.961
2018-03-05,11573.2998046875,10758.10009765625,10231.18650390625,12509.33642578125,11085.624,10982.295
2018-03-06,10779.900390625,10854.78310546875,10312.90330078125,12523.829931640625,11089.588,10945.496
2018-03-07,9965.5703125,10884.86708984375,10366.65009765625,12525.302138671876,10927.913,10767.328
2018-03-08,9395.009765625,10787.698046875,10417.2516796875,12518.66423828125,10657.03,10517.816
2018-03-09,9337.5498046875,10648.89306640625,10433.690859375,12513.1536328125,10393.366,10303.222
2018-03-10,8866.0,10495.70302734375,10444.3984765625,12499.47763671875,10069.204,10041.909
2018-03-11,9578.6298828125,10358.466015625,10447.7584765625,12485.507939453126,9902.463,9957.676
2018-03-12,9205.1201171875,10170.33798828125,10409.307265625,12466.81314453125,9692.764,9820.848
2018-03-13,9194.849609375,9940.8529296875,10367.745234375,12445.529638671875,9515.403,9707.03
2018-03-14,8269.8095703125,9616.57392578125,10254.029609375,12411.655732421876,9211.577,9445.717
2018-03-15,8300.8603515625,9289.32998046875,10163.99203125,12375.497333984375,8972.356,9237.561
2018-03-16,8338.349609375,9045.17490234375,10048.5140234375,12315.965830078125,8799.45,9074.068
2018-03-17,7916.8798828125,8840.305859375,9909.0412109375,12216.13763671875,8594.306,8863.67
2018-03-18,8223.6796875,8723.1728515625,9810.3723828125,12132.6804296875,8482.192,8747.308
2018-03-19,8630.650390625,8652.48291015625,9755.3983984375,12067.204931640625,8465.37,8726.098
2018-03-20,8913.4697265625,8657.2298828125,9699.893203125,12001.785625,8512.822,8760.166
2018-03-21,8929.2802734375,8592.294921875,9664.5416015625,11921.710419921876,8562.286,8790.914
2018-03-22,8728.4697265625,8544.6298828125,9627.091171875,11834.84111328125,8587.045,8779.56
2018-03-23,8879.6201171875,8513.10693359375,9567.60796875,11759.555322265625,8647.952,8797.753
2018-03-24,8668.1201171875,8552.93798828125,9485.3087890625,11680.5965234375,8676.136,8774.183
2018-03-25,8495.7802734375,8572.42998046875,9409.223984375,11588.485322265626,8665.744,8723.565
2018-03-26,8209.400390625,8559.53505859375,9299.56,11475.605322265625,8599.738,8630.08
2018-03-27,7833.0400390625,8551.15107421875,9169.4255859375,11362.52771484375,8467.648,8485.164
2018-03-28,7954.47998046875,8524.231103515625,9028.01677734375,11250.930522460938,8359.163,8388.676
2018-03-29,7165.7001953125,8377.736083984375,8854.14080078125,11144.820532226562,8112.157,8166.317
2018-03-30,6890.52001953125,8175.44111328125,8666.829609375,11047.479736328125,7841.754,7934.354
2018-03-31,6973.52978515625,7979.866064453125,8514.57478515625,10959.186030273437,7623.225,7759.658
2018-04-01,6844.22998046875,7791.44208984375,8389.721171875,10889.31033203125,7416.746,7593.217
2018-04-02,7083.7998046875,7611.86005859375,8297.2727734375,10813.156328125,7288.083,7500.596
2018-04-03,7456.10986328125,7490.659033203125,8222.01517578125,10748.459428710938,7259.765,7492.507
2018-04-04,6853.83984375,7326.464990234375,8141.52876953125,10676.731831054687,7143.98,7376.386
2018-04-05,6811.47021484375,7186.67197265625,8030.8423828125,10583.84853515625,7050.345,7273.674
2018-04-06,6636.31982421875,7066.999951171875,7928.09037109375,10491.826733398437,6950.28,7157.791
2018-04-07,6911.08984375,6962.6609375,7836.73998046875,10414.872631835937,6921.933,7112.937
2018-04-08,7023.52001953125,6948.442919921875,7786.8883984375,10338.545830078125,6932.998,7096.679
2018-04-09,6770.72998046875,6936.463916015625,7725.68318359375,10276.731127929688,6900.687,7037.416
2018-04-10,6834.759765625,6922.5869140625,7665.53958984375,10203.514721679687,6882.195,7000.569
2018-04-11,6968.31982421875,6934.9958984375,7627.5971875,10136.62591796875,6890.51,6994.706
2018-04-12,7889.25,7015.54091796875,7614.22,10065.697421875,7064.011,7157.35
2018-04-13,7895.9599609375,7059.525927734375,7584.8323828125,9992.647021484376,7224.087,7291.643
2018-04-14,7986.240234375,7172.765966796875,7547.743203125,9916.517421875,7392.581,7417.933
2018-04-15,8329.1103515625,7324.52998046875,7523.73640625,9825.513525390625,7602.825,7583.602
2018-04-16,8058.669921875,7466.764990234375,7496.9444140625,9730.830224609375,7736.305,7669.978
2018-04-17,7902.08984375,7565.864990234375,7457.843203125,9645.075126953125,7815.455,7712.18
2018-04-18,8163.419921875,7679.85498046875,7437.6551953125,9575.008330078124,7924.102,7794.224
2018-04-19,8294.3095703125,7832.212939453125,7429.5963671875,9511.997421875,8035.821,7885.148
2018-04-20,8845.830078125,8033.319970703125,7455.0535546875,9450.722724609375,8220.115,8059.818
2018-04-21,8895.580078125,8226.04599609375,7497.55515625,9405.62052734375,8376.889,8211.775
2018-04-22,8802.4599609375,8317.3669921875,7531.47435546875,9353.839130859375,8481.692,8319.172
2018-04-23,8930.8798828125,8420.858984375,7602.08154296875,9299.545927734374,8593.24,8430.392
2018-04-24,9697.5,8591.9849609375,7714.3607421875,9258.800927734375,8825.356,8660.775
2018-04-25,8845.740234375,8643.64794921875,7789.24916015625,9209.06033203125,8871.493,8694.405
2018-04-26,9281.509765625,8765.93193359375,7886.7403515625,9186.9704296875,8987.468,8801.151
2018-04-27,8987.0498046875,8874.4279296875,7962.8703515625,9164.954931640625,9027.672,8834.951
2018-04-28,9348.48046875,8992.933984375,8038.56517578125,9143.690732421876,9113.863,8928.32
2018-04-29,9419.080078125,9105.41103515625,8141.17478515625,9121.807529296875,9191.344,9017.549
2018-04-30,9240.5498046875,9144.8830078125,8238.33796875,9085.221025390625,9215.915,9058.095
2018-05-01,9119.009765625,9167.2259765625,8337.64556640625,9060.410126953126,9211.211,9069.17
2018-05-02,9235.919921875,9210.57197265625,8430.63876953125,9043.455322265625,9223.7,9099.488
2018-05-03,9743.8603515625,9291.87001953125,8539.4523828125,9032.209921875,9320.662,9216.647
2018-05-04,9700.759765625,9292.19599609375,8656.65357421875,9015.623515625,9395.005,9304.667
2018-05-05,9858.150390625,9393.43701171875,8777.58919921875,9001.611015625,9497.906,9405.301
2018-05-06,9654.7998046875,9430.766015625,8885.0483984375,8986.445009765624,9545.427,9450.664
2018-05-07,9373.009765625,9469.36201171875,8944.3987890625,8965.76810546875,9534.926,9436.545
2018-05-08,9234.8203125,9457.99599609375,8997.953203125,8940.253310546876,9492.282,9399.868
2018-05-09,9325.1796875,9448.60595703125,9051.51078125,8920.541103515625,9468.133,9386.288
2018-05-10,9043.9404296875,9428.94501953125,9080.103984375,8909.917509765624,9394.558,9324.043
2018-05-11,8441.490234375,9361.19306640625,9095.416796875,8892.121416015625,9215.02,9163.579
2018-05-12,8504.8896484375,9288.0900390625,9119.5287890625,8885.464912109375,9059.329,9043.817
2018-05-13,8723.9404296875,9186.098046875,9141.949609375,8884.39681640625,8956.756,8985.658
2018-05-14,8716.7900390625,9087.70107421875,9158.848828125,8879.815615234374,8871.428,8936.773
2018-05-15,8510.3798828125,8952.9240234375,9145.4308203125,8882.14931640625,8766.46,8859.247
2018-05-16,8368.830078125,8824.32705078125,9124.3608203125,8896.284916992188,8660.261,8770.08
2018-05-17,8094.31982421875,8696.458056640626,9096.03521484375,8899.688115234376,8527.533,8647.215
2018-05-18,8250.9697265625,8598.072998046875,9068.83880859375,8905.984814453124,8446.535,8575.17
2018-05-19,8247.1796875,8490.272998046876,9010.82599609375,8905.800712890625,8382.736,8515.535
2018-05-20,8513.25,8437.203955078125,8997.52638671875,8903.563408203125,8386.914,8515.12
2018-05-21,8418.990234375,8434.953955078125,8963.02560546875,8901.534306640626,8383.602,8497.642
2018-05-22,8041.77978515625,8388.64296875,8925.2148046875,8900.65240234375,8312.116,8414.758
2018-05-23,7557.81982421875,8272.030908203125,8853.58837890625,8886.964897460937,8161.057,8258.951
2018-05-24,7587.33984375,8159.085888671875,8780.31876953125,8876.855200195312,8036.568,8136.84
2018-05-25,7480.14013671875,8056.0619140625,8709.9023828125,8856.710302734375,7913.123,8017.44
2018-05-26,7355.8798828125,7954.76689453125,8639.3771875,8828.60509765625,7785.817,7897.156
2018-05-27,7368.22021484375,7882.15693359375,8564.66919921875,8799.948295898437,7679.172,7800.986
2018-05-28,7135.990234375,7770.658984375,8460.35439453125,8760.181196289062,7543.506,7680.078
2018-05-29,7472.58984375,7693.2,8371.22759765625,8729.389096679688,7489.311,7642.353
2018-05-30,7406.52001953125,7582.527001953125,8273.1623828125,8691.201298828126,7437.188,7599.474
2018-05-31,7494.169921875,7490.044970703125,8186.7371875,8652.10599609375,7421.123,7580.328
2018-06-01,7541.4501953125,7440.01201171875,8113.4748046875,8620.616494140624,7430.469,7573.259
2018-06-02,7643.4501953125,7448.575048828125,8049.82,8597.00099609375,7467.458,7586.021
2018-06-03,7720.25,7461.866064453125,7985.6228125,8571.1925,7516.853,7610.426
2018-06-04,7514.47021484375,7465.299072265625,7924.44400390625,8548.206499023438,7526.418,7592.98
2018-06-05,7633.759765625,7493.087060546875,7892.13478515625,8527.896791992187,7557.047,7600.394
2018-06-06,7653.97998046875,7521.663037109375,7858.0983984375,8500.76958984375,7586.3,7610.137
2018-06-07,7678.240234375,7575.888037109375,7816.270390625,8470.29599609375,7614.769,7622.52
2018-06-08,7624.919921875,7591.121044921875,7772.5955859375,8442.56619140625,7623.684,7622.956
2018-06-09,7531.97998046875,7603.667041015625,7733.45958984375,8408.375991210938,7612.931,7606.415
2018-06-10,6786.02001953125,7532.85205078125,7670.1471875,8365.3721875,7464.268,7457.252
2018-06-11,6906.919921875,7469.3990234375,7622.65119140625,8319.544384765624,7350.462,7357.192
2018-06-12,6582.35986328125,7363.289990234375,7555.906796875,8270.241987304687,7189.182,7216.313
2018-06-13,6349.89990234375,7226.25498046875,7480.01560546875,8218.00798828125,7004.929,7058.784
2018-06-14,6675.35009765625,7142.34296875,7406.499609375,8176.9624853515625,6904.765,6989.068
2018-06-15,6456.580078125,7024.625,7328.003203125,8141.872583007813,6780.081,6892.252
2018-06-16,6550.16015625,6914.243017578125,7268.33841796875,8113.424086914062,6693.814,6830.054
2018-06-17,6499.27001953125,6796.34599609375,7225.99642578125,8085.0412890625,6618.365,6769.911
2018-06-18,6734.81982421875,6707.335986328125,7191.895625,8063.729487304688,6607.178,6763.531
2018-06-19,6769.93994140625,6631.131982421875,7163.4876171875,8035.642587890625,6618.561,6764.696
2018-06-20,6776.5498046875,6630.1849609375,7140.3144140625,8011.356884765625,6645.0,6766.851
2018-06-21,6729.740234375,6612.4669921875,7114.77521484375,7986.705791015625,6663.101,6760.104
2018-06-22,6083.68994140625,6562.6,7072.683203125,7964.844594726563,6566.96,6637.12
2018-06-23,6162.47998046875,6543.8580078125,7020.27880859375,7943.460791015625,6494.211,6550.821
2018-06-24,6173.22998046875,6493.64599609375,6970.94720703125,7921.809594726563,6426.824,6482.168
2018-06-25,6249.18017578125,6472.906005859375,6921.1476171875,7905.13259765625,6382.375,6439.807
2018-06-26,6093.669921875,6427.256982421875,6863.23640625,7883.8325,6313.423,6376.873
2018-06-27,6157.1298828125,6393.04296875,6803.78359375,7859.097294921875,6264.309,6336.92
2018-06-28,5903.43994140625,6309.90498046875,6731.11119140625,7828.996997070312,6175.291,6258.105
2018-06-29,6218.2998046875,6254.740966796875,6679.264375,7801.887192382813,6158.635,6250.868
2018-06-30,6404.0,6217.485986328125,6630.073984375,7778.6424951171875,6185.773,6278.71
2018-07-01,6385.81982421875,6183.0939453125,6579.347578125,7753.7044921875,6216.379,6298.185
2018-07-02,6614.18017578125,6236.14296875,6536.78517578125,7733.165092773437,6294.759,6355.638
2018-07-03,6529.58984375,6272.853955078125,6492.97197265625,7713.503188476562,6348.113,6387.266
2018-07-04,6597.5498046875,6315.2859375,6455.594765625,7697.3846826171875,6407.148,6425.499
2018-07-05,6639.14013671875,6354.28193359375,6449.7195703125,7685.44568359375,6466.031,6464.343
2018-07-06,6673.5,6412.26494140625,6440.3827734375,7672.635883789062,6524.071,6502.372
2018-07-07,6856.93017578125,6482.244970703125,6451.3655859375,7669.54818359375,6604.919,6566.837
2018-07-08,6773.8798828125,6569.28896484375,6468.32478515625,7668.381782226563,6657.943,6604.481
2018-07-09,6741.75,6621.633984375,6470.98078125,7666.063984375,6689.3,6629.439
2018-07-10,6329.9501953125,6614.22900390625,6465.9155859375,7660.921186523437,6636.266,6574.986
2018-07-11,6394.7099609375,6615.118017578125,6459.697578125,7654.030288085937,6596.354,6542.209
2018-07-12,6228.81005859375,6576.581005859375,6448.8791796875,7641.757290039062,6526.116,6485.227
2018-07-13,6238.0498046875,6547.427001953125,6429.00837890625,7635.599389648438,6464.565,6440.286
2018-07-14,6276.1201171875,6515.284033203125,6409.2555859375,7630.245888671875,6415.236,6410.438
2018-07-15,6359.64013671875,6487.334033203125,6392.57919921875,7627.479091796875,6386.937,6401.202
2018-07-16,6741.75,6494.159033203125,6393.05958984375,7625.785693359375,6433.195,6463.12
2018-07-17,7321.0400390625,6540.57001953125,6442.55359375,7628.760893554688,6583.537,6619.105
2018-07-18,7370.77978515625,6600.260009765625,6490.8855859375,7634.7613916015625,6734.484,6755.773
2018-07-19,7466.85986328125,6672.77099609375,6542.63078125,7641.082392578125,6892.048,6885.062
2018-07-20,7354.1298828125,6775.18896484375,6586.82876953125,7644.940493164063,7015.931,6970.347
2018-07-21,7419.2900390625,6877.64697265625,6639.85357421875,7640.240893554687,7133.041,7051.973
2018-07-22,7418.490234375,6996.614990234375,6690.30798828125,7635.466196289062,7231.376,7118.612
2018-07-23,7711.10986328125,7143.92099609375,6762.61478515625,7632.714892578125,7361.284,7226.339
2018-07-24,8424.26953125,7358.7359375,6850.85357421875,7633.666484375,7594.074,7444.145
2018-07-25,8181.39013671875,7540.9109375,6921.9491796875,7634.893686523437,7743.648,7578.189
2018-07-26,7951.580078125,7661.8939453125,6984.57958984375,7635.3885888671875,7818.315,7646.079
2018-07-27,8165.009765625,7746.29091796875,7046.6127734375,7635.404487304688,7909.791,7740.43
2018-07-28,8192.150390625,7828.427978515625,7113.1151953125,7634.3828955078125,7990.856,7822.561
2018-07-29,8218.4599609375,7903.58798828125,7177.9516015625,7628.109194335938,8061.771,7894.542
2018-07-30,8180.47998046875,7986.222998046875,7239.6051953125,7620.958193359375,8112.115,7946.531
2018-07-31,7780.43994140625,8022.33798828125,7283.88279296875,7610.737993164063,8074.7,7916.333
2018-08-01,7624.91015625,8042.97998046875,7314.6019921875,7597.678295898438,8002.44,7863.347
2018-08-02,7567.14990234375,8028.583984375,7346.33279296875,7576.374794921875,7915.926,7809.493
2018-08-03,7434.39013671875,7929.596044921875,7374.0383984375,7562.261293945313,7807.89,7741.292
2018-08-04,7032.85009765625,7814.742041015625,7402.15439453125,7539.774697265625,7644.846,7612.485
2018-08-05,7068.47998046875,7726.43203125,7429.1051953125,7520.588999023437,7509.162,7513.575
2018-08-06,6951.7998046875,7605.11103515625,7458.02478515625,7496.6221923828125,7368.319,7411.434
2018-08-07,6753.1201171875,7461.2080078125,7478.62759765625,7469.962592773438,7213.412,7291.74
2018-08-08,6305.7998046875,7269.9419921875,7479.81478515625,7440.615092773438,7003.338,7112.478
2018-08-09,6568.22998046875,7108.7169921875,7488.15837890625,7415.107294921875,6875.754,7013.524
2018-08-10,6184.7099609375,6949.143994140625,7465.87677734375,7384.5951953125,6707.753,6862.831
2018-08-11,6295.72998046875,6816.2259765625,7424.864375,7350.1138916015625,6588.95,6759.721
2018-08-12,6322.68994140625,6691.77998046875,7382.94078125,7316.333193359375,6499.216,6680.261
2018-08-13,6297.56982421875,6578.09794921875,7336.1691796875,7280.727387695312,6427.542,6610.681
2018-08-14,6199.7099609375,6494.783935546875,7289.9923828125,7246.176489257812,6358.744,6535.959
2018-08-15,6308.52001953125,6418.787939453125,7245.56158203125,7215.531591796875,6324.878,6494.606
2018-08-16,6334.72998046875,6357.08095703125,7202.211171875,7186.530688476562,6309.594,6465.538
2018-08-17,6580.6298828125,6339.83193359375,7156.99197265625,7159.085190429688,6350.24,6486.464
2018-08-18,6423.759765625,6351.6279296875,7076.97158203125,7132.8833837890625,6365.499,6475.063
2018-08-19,6506.06982421875,6345.4119140625,7009.95876953125,7113.5291796875,6393.58,6480.701
2018-08-20,6308.52978515625,6357.793896484375,6944.2367578125,7091.565581054688,6386.874,6449.397
2018-08-21,6488.759765625,6377.096875,6877.1867578125,7069.213774414063,6410.686,6456.554
2018-08-22,6376.7099609375,6382.498876953125,6804.569140625,7045.812973632813,6410.615,6442.037
2018-08-23,6534.8798828125,6406.2298828125,6737.2259375,7026.057973632813,6438.321,6458.917
2018-08-24,6719.9599609375,6458.2548828125,6678.80513671875,7009.569272460937,6495.363,6506.38
2018-08-25,6763.18994140625,6503.721875,6638.11513671875,6996.2579736328125,6550.806,6553.072
2018-08-26,6707.259765625,6540.974853515625,6601.40912109375,6980.820874023438,6587.812,6581.106
2018-08-27,6884.64013671875,6571.37587890625,6574.10873046875,6967.195478515625,6650.297,6636.294
2018-08-28,7096.27978515625,6638.627880859375,6560.58431640625,6953.025776367187,6745.734,6719.928
2018-08-29,7047.16015625,6692.7369140625,6561.15671875,6939.307475585938,6820.013,6779.425
2018-08-30,6978.22998046875,6759.70693359375,6557.54671875,6928.671977539063,6871.921,6815.571
2018-08-31,7037.580078125,6814.58896484375,6560.9779296875,6923.469580078125,6922.443,6855.936
2018-09-01,7193.25,6896.24296875,6578.583125,6919.528681640625,6991.29,6917.266
2018-09-02,7272.72021484375,6970.027001953125,6617.25994140625,6917.454482421875,7059.741,6981.894
2018-09-03,7260.06005859375,7024.03701171875,6644.93314453125,6916.496284179688,7112.474,7032.47
2018-09-04,7361.66015625,7083.884033203125,6692.01115234375,6916.43068359375,7173.86,7092.323
2018-09-05,6792.830078125,7092.441064453125,6711.89515625,6912.99908203125,7120.941,7037.869
2018-09-06,6529.169921875,7056.89404296875,6720.15435546875,6903.5648828125,7018.528,6945.379
2018-09-07,6467.06982421875,6993.973046875,6726.93435546875,6894.170380859375,6911.287,6858.413
2018-09-08,6225.97998046875,6911.855029296875,6727.98515625,6881.488481445313,6771.652,6743.425
2018-09-09,6300.85986328125,6844.118017578125,6727.67875,6869.082578125,6660.562,6662.959
2018-09-10,6329.7001953125,6773.330029296875,6727.47755859375,6855.945078125,6567.032,6602.366
2018-09-11,6321.2001953125,6686.125048828125,6717.10037109375,6841.954580078125,6484.826,6551.245
2018-09-12,6351.7998046875,6594.0330078125,6714.22197265625,6830.327875976563,6424.04,6514.983
2018-09-13,6517.31005859375,6519.7580078125,6714.67158203125,6819.16337890625,6410.09,6515.406
2018-09-14,6512.7099609375,6434.86298828125,6722.8387890625,6807.750678710938,6408.809,6514.916
2018-09-15,6543.2001953125,6409.9,6725.01640625,6796.400278320312,6428.507,6520.058
2018-09-16,6517.18017578125,6408.701025390625,6730.63521484375,6785.322880859375,6448.012,6519.535
2018-09-17,6281.2001953125,6390.1140625,6720.48802734375,6772.815083007812,6424.83,6476.201
2018-09-18,6371.2998046875,6404.646044921875,6706.54162109375,6768.667880859375,6421.409,6457.128
2018-09-19,6398.5400390625,6414.4140625,6691.955625,6763.58408203125,6420.299,6446.476
2018-09-20,6519.669921875,6433.41103515625,6684.45203125,6762.957182617188,6439.437,6459.784
2018-09-21,6734.9501953125,6474.78603515625,6678.46443359375,6766.807685546875,6494.262,6509.814
2018-09-22,6721.97998046875,6511.804052734375,6663.49244140625,6767.273984375,6539.206,6548.39
2018-09-23,6710.6298828125,6531.13603515625,6650.03123046875,6769.814482421875,6575.356,6577.888
2018-09-24,6595.41015625,6539.4060546875,6634.7184375,6770.266982421875,6587.043,6581.074
2018-09-25,6446.47021484375,6529.733056640625,6611.07404296875,6769.738984375,6570.145,6556.6
2018-09-26,6495.0,6527.5150390625,6583.14404296875,6767.340786132812,6563.83,6545.4
2018-09-27,6676.75,6567.07001953125,6559.305234375,6766.40888671875,6590.964,6569.282
2018-09-28,6644.1298828125,6594.35302734375,6534.66802734375,6765.0846875,6604.975,6582.891
